dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,wind_speed,wind_deg,main,description,visibility,snow.1h,wind_gust,rain.1h
07-01-2025 14:00:00,07-01-2025 09:51:37,07-01-2025 17:00:32,-7.24,-10.89,1032,93,-8.07,100,2.0,230,Snow,light snow,7000.0,,,
07-01-2025 15:00:00,07-01-2025 09:51:37,07-01-2025 17:00:32,-6.96,-11.86,1032,92,-7.92,100,3.0,190,Snow,light snow,10000.0,,,
07-01-2025 16:00:00,07-01-2025 09:51:37,07-01-2025 17:00:32,-7.4,-11.08,1032,94,-8.11,75,2.0,170,Snow,light snow,10000.0,,,
07-01-2025 17:00:00,07-01-2025 09:51:37,07-01-2025 17:00:32,-8.57,-13.79,1032,100,-8.57,75,3.0,160,Clouds,broken clouds,10000.0,,,
07-01-2025 18:00:00,07-01-2025 09:51:37,07-01-2025 17:00:32,-8.08,-11.87,1032,93,-8.91,75,2.0,160,Clouds,broken clouds,10000.0,,,
07-01-2025 19:00:00,07-01-2025 09:51:37,07-01-2025 17:00:32,-7.97,-11.74,1031,93,-8.8,100,2.0,170,Clouds,overcast clouds,10000.0,,,
07-01-2025 20:00:00,07-01-2025 09:51:37,07-01-2025 17:00:32,-7.83,-11.58,1031,93,-8.66,100,2.0,160,Clouds,overcast clouds,10000.0,,,
07-01-2025 21:00:00,07-01-2025 09:51:37,07-01-2025 17:00:32,-8.8,-12.71,1031,92,-9.74,75,2.0,120,Clouds,broken clouds,10000.0,,,
07-01-2025 22:00:00,07-01-2025 09:51:37,07-01-2025 17:00:32,-9.22,-13.2,1030,92,-10.16,40,2.0,80,Clouds,scattered clouds,10000.0,,,
07-01-2025 23:00:00,07-01-2025 09:51:37,07-01-2025 17:00:32,-9.57,-13.6,1029,92,-10.51,40,2.0,90,Clouds,scattered clouds,10000.0,,,
08-01-2025 00:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-9.62,-13.66,1029,92,-10.56,40,2.0,110,Clouds,scattered clouds,10000.0,,,
08-01-2025 01:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-10.57,-10.57,1028,92,-11.5,40,0.0,0,Snow,light snow,8000.0,,,
08-01-2025 02:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-9.57,-9.57,1028,92,-10.51,40,1.0,130,Snow,light snow,5000.0,,,
08-01-2025 03:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-9.57,-9.57,1028,92,-10.51,40,1.0,70,Snow,light snow,10000.0,,,
08-01-2025 04:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-8.5,-8.5,1027,89,-9.82,40,1.0,130,Clouds,scattered clouds,10000.0,,,
08-01-2025 05:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-8.36,-12.19,1026,90,-9.56,40,2.0,150,Snow,light snow,5000.0,,,
08-01-2025 06:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-8.35,-12.18,1026,90,-9.55,40,2.0,150,Snow,light snow,2100.0,,,
08-01-2025 07:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-8.35,-13.53,1026,90,-9.55,40,3.0,170,Snow,light snow,2400.0,,,
08-01-2025 08:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-7.92,-13.01,1025,90,-9.12,40,3.0,180,Snow,light shower snow,5000.0,,,
08-01-2025 09:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-8.02,-11.8,1025,89,-9.35,75,2.0,170,Snow,light shower snow,3800.0,,,
08-01-2025 10:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-7.77,-7.77,1025,90,-8.97,40,1.0,160,Snow,light shower snow,7000.0,,,
08-01-2025 11:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-6.95,-10.55,1025,90,-8.16,40,2.0,190,Snow,light shower snow,8000.0,0.15,,
08-01-2025 12:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-6.81,-11.68,1024,90,-8.02,75,3.0,200,Snow,light shower snow,5000.0,0.2,,
08-01-2025 13:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-6.49,-11.3,1024,89,-7.83,75,3.0,210,Snow,light shower snow,2200.0,0.16,,
08-01-2025 14:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-5.7,-10.35,1024,90,-6.92,100,3.0,200,Snow,light snow,3500.0,,,
08-01-2025 15:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-5.99,-11.64,1024,91,-7.08,100,4.0,210,Snow,snow,1900.0,,,
08-01-2025 16:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-5.99,-12.41,1024,90,-7.21,100,5.0,230,Snow,light snow,3200.0,,,
08-01-2025 17:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-6.12,-11.8,1024,92,-7.08,100,4.0,240,Snow,light snow,3600.0,,,
08-01-2025 18:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-6.0,-11.65,1025,91,-7.09,100,4.0,240,Snow,light snow,5000.0,,,
08-01-2025 19:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-6.46,-13.0,1026,90,-7.67,75,5.0,250,Snow,light snow,9000.0,,,
08-01-2025 20:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-6.81,-13.81,1026,89,-8.15,40,6.0,240,Snow,light snow,9000.0,,,
08-01-2025 21:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-6.81,-13.81,1026,90,-8.02,40,6.0,230,Snow,light shower snow,9000.0,,,
08-01-2025 22:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-6.81,-13.81,1027,89,-8.15,75,6.0,250,Snow,light shower snow,10000.0,,,
08-01-2025 23:00:00,08-01-2025 09:50:54,08-01-2025 17:02:06,-7.37,-14.37,1028,88,-8.83,75,6.0,250,Snow,light shower snow,10000.0,,,
09-01-2025 00:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-8.68,-15.68,1029,86,-10.38,20,6.0,240,Clouds,few clouds,10000.0,,,
09-01-2025 01:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-9.23,-16.23,1030,86,-10.93,20,8.0,230,Clouds,few clouds,10000.0,,,
09-01-2025 02:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-9.57,-16.57,1031,79,-12.21,20,8.0,240,Clouds,few clouds,10000.0,,,
09-01-2025 03:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-12.33,-19.33,1032,78,-15.05,86,6.02,232,Clouds,overcast clouds,,,,
09-01-2025 04:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-12.34,-19.34,1032,78,-15.06,91,6.15,229,Clouds,overcast clouds,,,,
09-01-2025 05:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-12.85,-19.85,1032,79,-15.42,100,6.27,227,Clouds,overcast clouds,,,,
09-01-2025 06:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-11.57,-18.57,1033,79,-14.17,75,9.0,240,Snow,light shower snow,9000.0,,,
09-01-2025 07:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-11.57,-18.57,1033,79,-14.17,75,9.0,240,Snow,light shower snow,10000.0,,,
09-01-2025 08:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-12.57,-19.57,1034,85,-14.35,75,8.0,240,Snow,light shower snow,10000.0,,,
09-01-2025 09:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-12.37,-19.37,1035,85,-14.15,75,7.0,230,Clouds,broken clouds,10000.0,,,
09-01-2025 10:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-12.93,-19.93,1036,85,-14.71,75,6.0,230,Snow,light shower snow,9000.0,,,
09-01-2025 11:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-13.41,-20.41,1037,82,-15.57,75,6.0,230,Snow,light shower snow,2700.0,,,
09-01-2025 12:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-13.02,-20.02,1037,84,-14.92,75,7.0,230,Snow,light shower snow,6000.0,,,
09-01-2025 13:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-12.94,-19.94,1038,81,-15.24,40,5.0,230,Clouds,scattered clouds,10000.0,,,
09-01-2025 14:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-12.71,-19.71,1038,80,-15.15,40,5.0,220,Snow,light shower snow,6000.0,,,
09-01-2025 15:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-12.36,-19.36,1038,84,-14.27,75,5.0,220,Snow,light shower snow,3500.0,,,
09-01-2025 16:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-10.83,-17.83,1038,86,-12.51,75,7.0,220,Snow,light shower snow,5000.0,,,
09-01-2025 17:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-10.58,-17.58,1038,86,-12.26,75,6.0,220,Snow,light snow,8000.0,,,
09-01-2025 18:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-10.71,-17.71,1038,86,-12.39,75,6.0,220,Snow,light snow,7000.0,,,
09-01-2025 19:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-11.15,-18.15,1039,85,-12.95,75,7.0,230,Snow,light snow,10000.0,,,
09-01-2025 20:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-11.61,-18.61,1038,85,-13.41,75,5.0,240,Snow,light snow,9000.0,,,
09-01-2025 21:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-12.26,-19.26,1038,84,-14.18,75,4.0,230,Snow,light snow,10000.0,,,
09-01-2025 22:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-12.93,-17.52,1038,85,-14.71,75,2.0,220,Snow,light snow,10000.0,,,
09-01-2025 23:00:00,09-01-2025 09:50:07,09-01-2025 17:03:42,-12.63,-17.17,1038,86,-14.28,75,2.0,210,Snow,light snow,9000.0,,,
10-01-2025 00:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-12.88,-17.46,1038,86,-14.53,75,2.0,210,Snow,light snow,10000.0,,,
10-01-2025 01:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-16.39,-21.74,1038,88,-17.75,100,2.1,194,Clouds,overcast clouds,,,,
10-01-2025 02:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-17.5,-23.15,1038,88,-18.85,100,2.16,181,Clouds,overcast clouds,,,,
10-01-2025 03:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-14.54,-19.89,1038,86,-16.17,100,2.28,178,Clouds,overcast clouds,,,,
10-01-2025 04:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-13.9,-18.65,1038,85,-15.66,75,2.0,180,Snow,light snow,10000.0,,,
10-01-2025 05:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-13.79,-18.52,1037,92,-14.7,75,2.0,200,Snow,light shower snow,10000.0,,,
10-01-2025 06:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-13.79,-20.07,1036,85,-15.56,40,3.0,170,Snow,light shower snow,10000.0,,,
10-01-2025 07:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-13.77,-20.04,1036,85,-15.54,40,3.0,170,Clouds,scattered clouds,10000.0,,,
10-01-2025 08:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-13.74,-20.01,1035,85,-15.51,20,3.0,170,Clouds,few clouds,10000.0,,,
10-01-2025 09:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-14.57,-21.0,1034,85,-16.32,40,3.0,160,Snow,light snow,10000.0,,,
10-01-2025 10:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-12.87,-18.96,1034,85,-14.65,20,3.0,170,Snow,light snow,10000.0,,,
10-01-2025 11:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-10.84,-16.52,1032,86,-12.52,20,3.0,180,Snow,light snow,10000.0,,,
10-01-2025 12:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-9.72,-16.22,1030,87,-11.28,75,4.0,180,Snow,light snow,6000.0,0.17,,
10-01-2025 13:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-8.61,-15.61,1029,88,-10.06,100,5.0,190,Snow,light snow,2800.0,0.22,,
10-01-2025 14:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-7.5,-14.5,1028,90,-8.7,100,6.0,190,Snow,light snow,2800.0,0.33,,
10-01-2025 15:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-6.82,-13.82,1026,91,-7.9,100,7.0,200,Snow,snow,1100.0,0.47,,
10-01-2025 16:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-6.35,-13.35,1025,92,-7.31,100,7.0,200,Snow,snow,2000.0,0.62,,
10-01-2025 17:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-5.83,-12.83,1023,92,-6.8,100,9.0,210,Snow,light snow,9000.0,0.36,,
10-01-2025 18:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-5.44,-12.44,1022,91,-6.54,75,9.0,210,Snow,light snow,10000.0,0.11,,
10-01-2025 19:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-4.68,-11.68,1021,88,-6.17,40,11.0,210,Snow,light snow,9000.0,0.17,,
10-01-2025 20:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-4.12,-11.12,1021,82,-6.44,40,10.0,230,Snow,light snow,10000.0,0.33,,
10-01-2025 21:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-4.71,-11.71,1021,89,-6.07,100,8.0,240,Snow,light shower snow,2400.0,0.53,,
10-01-2025 22:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-4.58,-11.58,1020,89,-5.94,75,8.0,240,Snow,light shower snow,2400.0,0.43,13.0,
10-01-2025 23:00:00,10-01-2025 09:49:17,10-01-2025 17:05:22,-5.14,-12.14,1020,90,-6.37,100,8.0,230,Snow,light shower snow,4500.0,0.32,13.0,
11-01-2025 00:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.71,-11.71,1021,91,-5.81,100,8.0,240,Snow,light shower snow,6000.0,0.22,,
11-01-2025 01:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.68,-11.68,1021,91,-5.78,100,7.0,240,Snow,light shower snow,6000.0,0.18,,
11-01-2025 02:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.58,-11.58,1021,91,-5.68,100,8.0,240,Snow,light shower snow,3800.0,0.17,,
11-01-2025 03:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.58,-11.58,1021,91,-5.68,100,8.0,240,Snow,light shower snow,9000.0,0.15,,
11-01-2025 04:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.49,-11.49,1021,89,-5.85,100,7.0,240,Snow,light shower snow,9000.0,0.12,,
11-01-2025 05:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.47,-11.12,1021,90,-5.7,100,6.0,240,Snow,light shower snow,3400.0,,,
11-01-2025 06:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.13,-11.13,1021,90,-5.36,100,7.0,240,Snow,light shower snow,9000.0,,12.0,
11-01-2025 07:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.13,-11.13,1021,91,-5.24,75,7.0,250,Snow,light snow,10000.0,,,
11-01-2025 08:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.03,-11.03,1021,90,-5.27,75,7.0,240,Snow,light snow,10000.0,,,
11-01-2025 09:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.03,-11.03,1022,90,-5.27,75,7.0,240,Snow,light snow,9000.0,,,
11-01-2025 10:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.03,-10.57,1022,91,-5.14,75,6.0,240,Snow,light snow,9000.0,,,
11-01-2025 11:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.03,-9.96,1022,91,-5.14,75,5.0,250,Snow,light snow,9000.0,,,
11-01-2025 12:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-3.57,-9.98,1022,90,-4.81,75,6.0,260,Snow,light shower snow,9000.0,,11.0,
11-01-2025 13:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-3.37,-10.25,1022,88,-4.88,75,7.0,260,Snow,light shower snow,9000.0,,,
11-01-2025 14:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-3.02,-10.02,1022,86,-4.8,75,8.0,240,Snow,light shower snow,10000.0,0.12,,
11-01-2025 15:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-2.93,-9.17,1022,87,-4.57,75,6.0,250,Snow,light shower snow,9000.0,0.13,,
11-01-2025 16:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-3.22,-9.54,1022,88,-4.73,75,6.0,240,Snow,light shower snow,8000.0,0.13,,
11-01-2025 17:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-3.68,-10.64,1021,90,-4.92,75,7.0,240,Snow,light shower snow,3900.0,0.1,,
11-01-2025 18:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.03,-10.57,1022,89,-5.4,75,6.0,250,Snow,light shower snow,7000.0,0.11,,
11-01-2025 19:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.03,-9.96,1021,84,-6.07,75,5.0,270,Snow,light shower snow,10000.0,0.15,,
11-01-2025 20:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.16,-10.73,1021,81,-6.62,40,6.0,270,Snow,light snow,10000.0,0.19,,
11-01-2025 21:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.58,-11.26,1021,87,-6.2,75,6.0,270,Snow,light shower snow,9000.0,0.15,,
11-01-2025 22:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.58,-11.26,1021,87,-6.2,75,6.0,270,Snow,light shower snow,9000.0,0.15,,
11-01-2025 23:00:00,11-01-2025 09:48:23,11-01-2025 17:07:04,-4.71,-11.43,1021,86,-6.47,75,6.0,270,Snow,light shower snow,3600.0,0.21,,
12-01-2025 00:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-5.15,-11.99,1022,87,-6.77,75,6.0,270,Snow,light shower snow,2900.0,0.28,,
12-01-2025 01:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-5.7,-12.04,1022,86,-7.44,75,5.0,270,Snow,light shower snow,5000.0,0.18,,
12-01-2025 02:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-5.9,-12.9,1023,85,-7.77,75,6.0,270,Clouds,broken clouds,10000.0,,,
12-01-2025 03:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-6.34,-12.85,1023,85,-8.21,75,5.0,270,Clouds,broken clouds,10000.0,,,
12-01-2025 04:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-6.66,-12.47,1024,86,-8.39,75,4.0,290,Snow,light shower snow,9000.0,,,
12-01-2025 05:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-6.66,-12.47,1025,87,-8.26,75,4.0,270,Snow,light shower snow,9000.0,,,
12-01-2025 06:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-7.11,-13.02,1025,88,-8.57,75,4.0,280,Clouds,broken clouds,10000.0,,,
12-01-2025 07:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-6.94,-12.81,1026,89,-8.28,75,4.0,270,Snow,light shower snow,10000.0,,,
12-01-2025 08:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-6.87,-13.51,1026,88,-8.34,75,5.0,270,Snow,light shower snow,6000.0,,,
12-01-2025 09:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-6.95,-13.61,1027,86,-8.68,75,5.0,270,Snow,light shower snow,3600.0,,,
12-01-2025 10:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-7.05,-14.05,1027,86,-8.78,75,6.0,270,Snow,light shower snow,3400.0,,,
12-01-2025 11:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-7.01,-13.68,1027,86,-8.74,75,5.0,260,Snow,light shower snow,2900.0,,,
12-01-2025 12:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-7.07,-13.76,1028,93,-7.9,75,5.0,260,Snow,light shower snow,3400.0,,,
12-01-2025 13:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-6.83,-13.83,1028,90,-8.04,75,6.0,260,Snow,light shower snow,4400.0,,,
12-01-2025 14:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-6.57,-13.13,1028,79,-9.27,75,5.0,270,Snow,light shower snow,9000.0,,,
12-01-2025 15:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-6.57,-13.13,1029,73,-10.16,75,5.0,260,Snow,light shower snow,10000.0,,,
12-01-2025 16:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-7.57,-14.38,1030,73,-11.13,75,5.0,280,Clouds,broken clouds,10000.0,,,
12-01-2025 17:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-8.74,-14.0,1031,79,-11.39,75,3.0,280,Snow,light shower snow,6000.0,,,
12-01-2025 18:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-8.76,-15.76,1032,86,-10.46,75,5.0,270,Snow,light shower snow,3700.0,,,
12-01-2025 19:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-9.1,-14.43,1033,86,-10.8,75,3.0,270,Snow,light shower snow,2500.0,,,
12-01-2025 20:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-9.55,-14.97,1034,92,-10.49,75,3.0,300,Snow,light shower snow,5000.0,,,
12-01-2025 21:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-11.52,-15.87,1034,92,-12.44,75,2.0,270,Clouds,broken clouds,10000.0,,,
12-01-2025 22:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-10.93,-15.19,1035,92,-11.86,75,2.0,280,Snow,light shower snow,8000.0,,,
12-01-2025 23:00:00,12-01-2025 09:47:25,12-01-2025 17:08:48,-10.42,-14.59,1035,85,-12.23,75,2.0,260,Snow,light shower snow,10000.0,,,
13-01-2025 00:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-10.82,-16.5,1036,92,-11.75,75,3.0,260,Snow,light shower snow,10000.0,,,
13-01-2025 01:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-10.94,-16.64,1036,92,-11.87,75,3.0,260,Snow,light shower snow,6000.0,,,
13-01-2025 02:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-10.98,-16.69,1037,92,-11.91,75,3.0,260,Snow,light shower snow,10000.0,,,
13-01-2025 03:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-11.56,-17.39,1037,92,-12.48,75,3.0,260,Snow,light shower snow,9000.0,,,
13-01-2025 04:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-11.76,-11.76,1038,92,-12.68,75,1.0,230,Snow,light shower snow,8000.0,,,
13-01-2025 05:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-12.1,-16.55,1038,92,-13.02,75,2.0,230,Snow,light shower snow,9000.0,,,
13-01-2025 06:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-12.25,-15.66,1038,90,-13.41,100,1.47,240,Clouds,overcast clouds,,,,
13-01-2025 07:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-12.68,-16.54,1038,91,-13.72,100,1.65,227,Clouds,overcast clouds,,,,
13-01-2025 08:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-12.92,-17.72,1038,91,-13.95,100,2.12,217,Clouds,overcast clouds,,,,
13-01-2025 09:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-13.4,-19.04,1039,90,-14.55,99,2.6,216,Clouds,overcast clouds,,,,
13-01-2025 10:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-13.57,-20.02,1039,89,-14.84,100,3.17,215,Clouds,overcast clouds,,,,
13-01-2025 11:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-13.45,-20.45,1039,88,-14.84,100,4.12,221,Clouds,overcast clouds,,,,
13-01-2025 12:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-14.57,-19.43,1039,85,-16.32,0,2.0,210,Clear,clear sky,10000.0,,,
13-01-2025 13:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-13.51,-20.51,1038,90,-14.66,0,4.0,210,Clear,clear sky,10000.0,,,
13-01-2025 14:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-12.39,-19.39,1038,89,-13.67,0,5.0,210,Clear,clear sky,10000.0,,,
13-01-2025 15:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-10.64,-17.64,1037,81,-12.98,0,5.0,210,Clear,clear sky,10000.0,,,
13-01-2025 16:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-11.11,-18.11,1037,84,-13.04,0,6.0,220,Clear,clear sky,10000.0,,,
13-01-2025 17:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-11.68,-18.68,1036,84,-13.6,0,6.0,220,Clear,clear sky,10000.0,,,
13-01-2025 18:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-11.68,-18.68,1036,85,-13.47,0,5.0,210,Clear,clear sky,10000.0,,,
13-01-2025 19:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-11.68,-18.68,1035,85,-13.47,0,7.0,220,Clear,clear sky,10000.0,,,
13-01-2025 20:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-11.68,-18.68,1035,85,-13.47,0,8.0,220,Clear,clear sky,10000.0,,,
13-01-2025 21:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-11.12,-18.12,1034,85,-12.92,0,8.0,220,Clear,clear sky,10000.0,,,
13-01-2025 22:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-11.12,-18.12,1033,85,-12.92,0,7.0,220,Clear,clear sky,10000.0,,,
13-01-2025 23:00:00,13-01-2025 09:46:23,13-01-2025 17:10:35,-10.59,-17.59,1033,85,-12.4,0,8.0,220,Clear,clear sky,10000.0,,,
14-01-2025 00:00:00,14-01-2025 09:45:18,14-01-2025 17:12:24,-10.14,-17.14,1032,85,-11.96,0,8.0,220,Clear,clear sky,10000.0,,,
14-01-2025 01:00:00,14-01-2025 09:45:18,14-01-2025 17:12:24,-9.93,-16.93,1031,85,-11.75,0,9.0,220,Clear,clear sky,10000.0,,,
14-01-2025 02:00:00,14-01-2025 09:45:18,14-01-2025 17:12:24,-9.46,-16.46,1031,84,-11.42,20,9.0,220,Clouds,few clouds,10000.0,,,
14-01-2025 03:00:00,14-01-2025 09:45:18,14-01-2025 17:12:24,-9.33,-16.33,1030,84,-11.29,20,9.0,220,Clouds,few clouds,10000.0,,,
14-01-2025 04:00:00,14-01-2025 09:45:18,14-01-2025 17:12:24,-8.93,-15.93,1029,84,-10.89,0,8.0,220,Clear,clear sky,10000.0,,,
14-01-2025 05:00:00,14-01-2025 09:45:18,14-01-2025 17:12:24,-9.45,-16.45,1028,84,-11.41,0,6.0,220,Clear,clear sky,10000.0,,,
14-01-2025 06:00:00,14-01-2025 09:45:18,14-01-2025 17:12:24,-9.45,-16.45,1028,85,-11.28,0,6.0,220,Clear,clear sky,10000.0,,,
14-01-2025 07:00:00,14-01-2025 09:45:18,14-01-2025 17:12:24,-9.45,-16.45,1026,85,-11.28,0,7.0,220,Clear,clear sky,10000.0,,,
14-01-2025 08:00:00,14-01-2025 09:45:18,14-01-2025 17:12:24,-9.15,-16.15,1025,84,-11.11,0,10.0,210,Clear,clear sky,10000.0,,,
